date,Soil Moisture Resistance (Ohm),Ambient Temperature (deg. C),Atmospheric Humidity (%),DC Water pump Status
07-03-2023 23:30,498,32.8,21,0
07-03-2023 23:45,497,30.1,22,0
08-03-2023 00:00,497,33.4,55,0
08-03-2023 00:15,481,32.5,25,0
08-03-2023 00:30,498,32.1,37,0
08-03-2023 00:45,498,32.7,45,0
08-03-2023 01:00,481,30.2,61,0
08-03-2023 01:15,498,26,63,0
08-03-2023 01:30,498,33.4,40,0
08-03-2023 01:45,497,25,43,0
08-03-2023 02:00,480,26,30,0
08-03-2023 02:15,480,32.9,42,0
08-03-2023 02:30,480,25,40,0
08-03-2023 02:45,480,30.1,29,0
08-03-2023 03:00,497,32.2,57,0
08-03-2023 03:15,497,32.2,55,0
08-03-2023 03:30,497,31.3,37,0
08-03-2023 03:45,497,30.5,50,0
08-03-2023 04:00,497,30.6,69,0
08-03-2023 04:15,497,30.2,34,0
08-03-2023 04:30,481,25,69,0
08-03-2023 04:45,497,31.2,25,0
08-03-2023 05:00,497,30.5,53,0
08-03-2023 05:15,497,30.5,28,0
08-03-2023 05:30,497,27,47,0
08-03-2023 05:45,497,33.4,66,0
08-03-2023 06:00,497,32.7,20,0
08-03-2023 06:15,497,30.5,48,0
08-03-2023 06:30,497,30.6,29,0
08-03-2023 06:45,497,30.4,61,0
08-03-2023 07:00,481,32.1,45,0
08-03-2023 07:15,497,32.8,21,0
08-03-2023 07:30,497,30.4,25,0
08-03-2023 07:45,481,32.9,24,0
08-03-2023 08:00,498,30.3,59,0
08-03-2023 08:15,497,30.6,64,0
08-03-2023 08:30,497,32.9,34,0
08-03-2023 08:45,498,25,39,0
08-03-2023 09:00,497,30,29,0
08-03-2023 09:15,481,32.8,32,0
08-03-2023 09:30,497,30.2,31,0
08-03-2023 09:45,497,30.9,49,0
08-03-2023 10:00,481,32.4,52,0
08-03-2023 10:15,497,32.1,48,0
08-03-2023 10:30,481,32.1,70,0
08-03-2023 10:45,497,32.9,33,0
08-03-2023 11:00,481,25,32,0
08-03-2023 11:15,497,31.2,23,0
08-03-2023 11:30,498,32.7,28,0
08-03-2023 11:45,498,32.8,47,0
08-03-2023 12:00,497,31.5,23,0
08-03-2023 12:15,498,32.1,70,0
08-03-2023 12:30,498,33.3,25,0
08-03-2023 12:45,497,32.6,48,0
08-03-2023 13:00,498,31.4,37,0
08-03-2023 13:15,481,31.5,49,0
08-03-2023 13:30,481,32.7,47,0
08-03-2023 13:45,481,25,38,0
08-03-2023 14:00,481,32.8,61,0
08-03-2023 14:15,481,32.7,27,0
08-03-2023 14:30,481,30.6,59,0
08-03-2023 14:45,498,30.1,51,0
08-03-2023 15:00,481,31.2,30,0
08-03-2023 15:15,498,33.4,70,0
08-03-2023 15:30,498,32.7,41,0
08-03-2023 15:45,498,30.2,51,0
08-03-2023 16:00,498,31.6,26,0
08-03-2023 16:15,498,30.1,67,0
08-03-2023 16:30,497,31.3,31,0
08-03-2023 16:45,498,30.6,66,0
08-03-2023 17:00,498,32.7,61,0
08-03-2023 17:15,498,32.9,22,0
08-03-2023 17:30,497,31.5,34,0
08-03-2023 17:45,497,31.8,38,0
08-03-2023 18:00,497,30.3,22,0
08-03-2023 18:15,498,31.9,53,0
08-03-2023 18:30,498,32.8,64,0
08-03-2023 18:45,498,30.6,30,0
08-03-2023 19:00,498,32.9,33,0
08-03-2023 19:15,498,32.8,23,0
08-03-2023 19:30,498,32.8,52,0
08-03-2023 19:45,482,30.6,47,0
08-03-2023 20:00,481,31.6,43,0
08-03-2023 20:15,481,33.4,55,0
08-03-2023 20:30,497,33.4,53,0
08-03-2023 20:45,497,30.6,33,0
08-03-2023 21:00,482,32.7,46,0
08-03-2023 21:15,498,32.1,60,0
08-03-2023 21:30,498,30.6,48,0
08-03-2023 21:45,498,33.4,25,0
08-03-2023 22:00,499,30.5,65,0
08-03-2023 22:15,498,32.7,27,0
08-03-2023 22:30,498,32.4,34,0
08-03-2023 22:45,498,32.1,21,0
08-03-2023 23:00,498,30.6,60,0
08-03-2023 23:15,498,32.7,66,0
08-03-2023 23:30,499,30.3,26,0
08-03-2023 23:45,498,32.2,54,0
09-03-2023 00:00,498,32.8,67,0
09-03-2023 00:15,498,33.2,26,0
09-03-2023 00:30,497,30.6,35,0
09-03-2023 00:45,482,32.8,46,0
09-03-2023 01:00,481,32.9,51,0
09-03-2023 01:15,498,30.6,31,0
09-03-2023 01:30,498,30.5,23,0
09-03-2023 01:45,498,30,64,0
09-03-2023 02:00,498,30.1,53,0
09-03-2023 02:15,482,32.1,22,0
09-03-2023 02:30,498,33.3,35,0
09-03-2023 02:45,498,32.3,35,0
09-03-2023 03:00,498,30.1,24,0
09-03-2023 03:15,499,32.4,24,0
09-03-2023 03:30,498,32.2,35,0
09-03-2023 03:45,498,33.4,62,0
09-03-2023 04:00,498,32.7,55,0
09-03-2023 04:15,498,27,60,0
09-03-2023 04:30,499,26,41,0
09-03-2023 04:45,499,30.1,56,0
09-03-2023 05:00,498,33.4,43,0
09-03-2023 05:15,498,30.6,58,0
09-03-2023 05:30,498,30.1,58,0
09-03-2023 05:45,498,32.2,60,0
09-03-2023 06:00,483,32.9,40,0
09-03-2023 06:15,483,33.4,32,0
09-03-2023 06:30,499,26,43,0
09-03-2023 06:45,499,30.6,61,0
09-03-2023 07:00,482,32.9,39,0
09-03-2023 07:15,498,25,38,0
09-03-2023 07:30,483,30.5,31,0
09-03-2023 07:45,499,30.6,42,0
09-03-2023 08:00,498,31.5,62,0
09-03-2023 08:15,499,25,70,0
09-03-2023 08:30,499,30.6,63,0
09-03-2023 08:45,498,25,59,0
09-03-2023 09:00,499,33.3,43,0
09-03-2023 09:15,499,32.4,26,0
09-03-2023 09:30,499,32.7,29,0
09-03-2023 09:45,499,33.4,28,0
09-03-2023 10:00,498,32.5,30,0
09-03-2023 10:15,498,30.8,44,0
09-03-2023 10:30,498,30.5,56,0
09-03-2023 10:45,497,32.7,26,0
09-03-2023 11:00,476,33.3,43,0
09-03-2023 11:15,476,32.6,52,0
09-03-2023 11:30,498,32.1,41,0
09-03-2023 11:45,499,30.6,41,0
09-03-2023 12:00,499,33.4,59,0
09-03-2023 12:15,498,32.8,60,0
09-03-2023 12:30,480,33.3,24,0
09-03-2023 12:45,481,27,41,0
09-03-2023 13:00,481,32.4,35,0
09-03-2023 13:15,499,32.1,55,0
09-03-2023 13:30,499,30,61,0
09-03-2023 13:45,499,32.8,50,0
09-03-2023 14:00,499,31.3,52,0
09-03-2023 14:15,499,30.6,50,0
09-03-2023 14:30,500,32.9,55,1
09-03-2023 14:45,500,32.3,27,1
09-03-2023 15:00,483,30.3,34,0
09-03-2023 15:15,500,32.7,41,1
09-03-2023 15:30,500,32.8,62,1
09-03-2023 15:45,483,30.2,40,0
09-03-2023 16:00,497,30.1,29,0
09-03-2023 16:15,498,30.5,68,0
09-03-2023 16:30,478,32.1,31,0
09-03-2023 16:45,500,33.4,70,1
09-03-2023 17:00,483,25,27,0
09-03-2023 17:15,500,32.5,55,1
09-03-2023 17:30,500,32.1,40,1
09-03-2023 17:45,500,30.5,51,1
09-03-2023 18:00,500,30.6,39,1
09-03-2023 18:15,483,30.9,35,0
09-03-2023 18:30,501,33.4,44,1
09-03-2023 18:45,500,32.7,43,1
09-03-2023 19:00,500,27,26,1
09-03-2023 19:15,483,30.6,30,0
09-03-2023 19:30,500,30.3,27,1
09-03-2023 19:45,500,33.3,58,1
09-03-2023 20:00,501,30.6,56,1
09-03-2023 20:15,476,32.7,41,0
09-03-2023 20:30,476,30.6,24,0
09-03-2023 20:45,476,30,64,0
09-03-2023 21:00,477,30.6,52,0
09-03-2023 21:15,499,25,46,0
09-03-2023 21:30,499,33.4,20,0
09-03-2023 21:45,499,30.1,60,0
09-03-2023 22:00,502,30.2,36,1
09-03-2023 22:15,502,30.6,59,1
09-03-2023 22:30,502,32.8,70,1
09-03-2023 22:45,486,30.6,59,0
09-03-2023 23:00,502,32.9,64,1
09-03-2023 23:15,502,32.2,62,1
09-03-2023 23:30,502,33.4,40,1
09-03-2023 23:45,502,30.2,61,1
10-03-2023 00:00,502,33.4,25,1
10-03-2023 00:15,486,30.5,20,0
10-03-2023 00:30,502,32.4,59,1
10-03-2023 00:45,486,33.4,68,0
10-03-2023 01:00,504,30.1,28,1
10-03-2023 01:15,502,30.6,30,1
10-03-2023 01:30,486,31.8,20,0
10-03-2023 01:45,502,25,32,1
10-03-2023 02:00,502,30.2,37,1
10-03-2023 02:15,502,33.4,46,1
10-03-2023 02:30,504,33.4,23,1
10-03-2023 02:45,504,30.8,39,1
10-03-2023 03:00,504,32.1,21,1
10-03-2023 03:15,504,30.2,38,1
10-03-2023 03:30,504,32.8,44,1
10-03-2023 03:45,505,33.4,22,1
10-03-2023 04:00,487,32.3,67,0
10-03-2023 04:15,505,30.5,34,1
10-03-2023 04:30,504,30.5,43,1
10-03-2023 04:45,487,33.4,28,0
10-03-2023 05:00,505,30.2,59,1
10-03-2023 05:15,505,30.2,38,1
10-03-2023 05:30,505,33.4,66,1
10-03-2023 05:45,505,30.5,21,1
10-03-2023 06:00,506,31.4,37,1
10-03-2023 06:15,506,32.6,69,1
10-03-2023 06:30,506,30.1,61,1
10-03-2023 06:45,506,31.4,56,1
10-03-2023 07:00,506,32.7,46,1
10-03-2023 07:15,505,30,37,1
10-03-2023 07:30,506,32.6,53,1
10-03-2023 07:45,506,33.4,43,1
10-03-2023 08:00,489,30.6,50,0
10-03-2023 08:15,507,32.8,36,1
10-03-2023 08:30,506,33.3,70,1
10-03-2023 08:45,507,33.3,25,1
10-03-2023 09:00,507,33.3,29,1
10-03-2023 09:15,506,31.4,64,1
10-03-2023 09:30,489,30.5,31,0
10-03-2023 09:45,507,31.4,50,1
10-03-2023 10:00,506,26,36,1
10-03-2023 10:15,507,26,39,1
10-03-2023 10:30,507,32.7,22,1
10-03-2023 10:45,507,26,34,1
10-03-2023 11:00,507,32.7,39,1
10-03-2023 11:15,507,30.2,48,1
10-03-2023 11:30,490,31.5,66,0
10-03-2023 11:45,490,32.8,43,0
10-03-2023 12:00,490,30.6,59,0
10-03-2023 12:15,507,33.4,47,1
10-03-2023 12:30,508,32.9,23,1
10-03-2023 12:45,507,31.9,63,1
10-03-2023 13:00,507,30.5,49,1
10-03-2023 13:15,507,25,66,1
10-03-2023 13:30,508,32.8,56,1
10-03-2023 13:45,508,30.2,33,1
10-03-2023 14:00,508,32.8,50,1
10-03-2023 14:15,508,30.7,24,1
10-03-2023 14:30,507,33.3,52,1
10-03-2023 14:45,507,32.9,25,1
10-03-2023 15:00,507,33.4,28,1
10-03-2023 15:15,508,31.3,50,1
10-03-2023 15:30,508,30.5,47,1
10-03-2023 15:45,508,33.4,34,1
10-03-2023 16:00,490,33.4,32,0
10-03-2023 16:15,508,32.1,27,1
10-03-2023 16:30,508,30.7,65,1
10-03-2023 16:45,508,30.6,54,1
10-03-2023 17:00,508,33.4,43,1
10-03-2023 17:15,508,30.6,48,1
10-03-2023 17:30,509,30.1,28,1
10-03-2023 17:45,509,32.7,40,1
10-03-2023 18:00,509,31.5,21,1
10-03-2023 18:15,495,31.4,44,0
10-03-2023 18:30,494,32.7,34,0
10-03-2023 18:45,509,30,55,1
10-03-2023 19:00,509,32.4,70,1
10-03-2023 19:15,494,26,22,0
10-03-2023 19:30,494,30.6,57,0
10-03-2023 19:45,494,25,57,0
10-03-2023 20:00,495,32.8,20,0
10-03-2023 20:15,495,30.1,36,0
10-03-2023 20:30,495,31.9,30,0
10-03-2023 20:45,495,30.5,60,0
10-03-2023 21:00,511,33.4,27,1
10-03-2023 21:15,510,26,64,1
10-03-2023 21:30,511,26,33,1
10-03-2023 21:45,511,32.2,34,1
10-03-2023 22:00,511,33.4,21,1
10-03-2023 22:15,512,30.1,46,1
10-03-2023 22:30,512,32.8,35,1
10-03-2023 22:45,512,30.5,26,1
10-03-2023 23:00,512,30.5,32,1
10-03-2023 23:15,512,30.3,36,1
10-03-2023 23:30,513,32.8,41,1
10-03-2023 23:45,513,33.4,70,1
11-03-2023 00:00,513,32.8,42,1
11-03-2023 00:15,514,32.8,51,1
11-03-2023 00:30,513,32.6,28,1
11-03-2023 00:45,514,32.2,25,1
11-03-2023 01:00,514,32.1,48,1
11-03-2023 01:15,514,30.5,24,1
11-03-2023 01:30,498,33.1,52,0
11-03-2023 01:45,497,30.4,56,0
11-03-2023 02:00,498,32.3,40,0
11-03-2023 02:15,514,32.7,68,1
11-03-2023 02:30,498,26,42,0
11-03-2023 02:45,514,27,49,1
11-03-2023 03:00,514,33.3,59,1
11-03-2023 03:15,498,33.3,53,0
11-03-2023 03:30,516,31.3,32,1
11-03-2023 03:45,516,30.5,51,1
11-03-2023 04:00,499,31.3,32,0
11-03-2023 04:15,516,30.6,42,1
11-03-2023 04:30,516,32.8,64,1
11-03-2023 04:45,516,30.5,28,1
11-03-2023 05:00,516,25,51,1
11-03-2023 05:15,516,30.1,52,1
11-03-2023 05:30,516,32.8,55,1
11-03-2023 05:45,516,32.7,20,1
11-03-2023 06:00,516,30.6,20,1
11-03-2023 06:15,500,30.6,37,1
11-03-2023 06:30,517,32.1,40,1
11-03-2023 06:45,500,32.7,40,1
11-03-2023 07:00,500,32.5,65,1
11-03-2023 07:15,500,33.4,33,1
11-03-2023 07:30,517,33.4,25,1
11-03-2023 07:45,517,32.9,64,1
11-03-2023 08:00,500,33.4,42,1
11-03-2023 08:15,501,30.5,41,1
11-03-2023 08:30,501,33.3,28,1
11-03-2023 08:45,501,32.4,39,1
11-03-2023 09:00,501,30,60,1
11-03-2023 09:15,501,33.4,28,1
11-03-2023 09:30,519,31.9,48,1
11-03-2023 09:45,518,30.5,44,1
11-03-2023 10:00,518,30.3,41,1
11-03-2023 10:15,518,32.2,20,1
11-03-2023 10:30,519,25,48,1
11-03-2023 10:45,504,32.7,31,1
11-03-2023 11:00,520,33.4,58,1
11-03-2023 11:15,521,27,60,1
11-03-2023 11:30,521,32.7,28,1
11-03-2023 11:45,499,30.1,59,0
11-03-2023 12:00,492,33.4,69,0
11-03-2023 12:15,492,30.5,22,0
11-03-2023 12:30,508,31.5,69,1
11-03-2023 12:45,493,33.4,25,0
11-03-2023 13:00,494,32.8,59,0
11-03-2023 13:15,494,32.7,20,0
11-03-2023 13:30,511,30.5,44,1
11-03-2023 13:45,496,32.1,32,0
11-03-2023 14:00,512,32.7,31,1
11-03-2023 14:15,496,33.4,58,0
11-03-2023 14:30,497,32.4,54,0
11-03-2023 14:45,513,30.5,70,1
11-03-2023 15:00,496,32.3,46,0
11-03-2023 15:15,513,30.2,40,1
11-03-2023 15:30,513,32.9,44,1
11-03-2023 15:45,497,30.2,47,0
11-03-2023 16:00,497,33.4,59,0
11-03-2023 16:15,498,30.7,44,0
11-03-2023 16:30,498,30.5,25,0
11-03-2023 16:45,499,32.1,26,0
11-03-2023 17:00,516,30.2,43,1
11-03-2023 17:15,499,31.2,64,0
11-03-2023 17:30,499,32.8,43,0
11-03-2023 17:45,500,30.1,49,1
11-03-2023 18:00,499,30.6,35,0
11-03-2023 18:15,500,30.5,59,1
11-03-2023 18:30,501,32.1,20,1
11-03-2023 18:45,501,32.2,60,1
11-03-2023 19:00,501,30.5,31,1
11-03-2023 19:15,501,30.5,45,1
11-03-2023 19:30,502,32.9,44,1
11-03-2023 19:45,501,32.7,38,1
11-03-2023 20:00,502,27,20,1
11-03-2023 20:15,502,32.1,31,1
11-03-2023 20:30,502,30.6,45,1
11-03-2023 20:45,502,30.5,47,1
11-03-2023 21:00,502,32.8,58,1
11-03-2023 21:15,504,30.5,67,1
11-03-2023 21:30,504,32.8,38,1
11-03-2023 21:45,520,33.4,27,1
11-03-2023 22:00,521,32.2,41,1
11-03-2023 22:15,501,33.4,58,1
11-03-2023 22:30,505,33.4,57,1
11-03-2023 22:45,505,32.2,37,1
11-03-2023 23:00,505,30.1,34,1
11-03-2023 23:15,522,30.5,27,1
11-03-2023 23:30,505,32.1,38,1
11-03-2023 23:45,522,26,39,1
12-03-2023 00:00,506,32.7,70,1
12-03-2023 00:15,523,31.5,53,1
12-03-2023 00:30,506,31.2,45,1
12-03-2023 00:45,507,32.2,45,1
12-03-2023 01:00,524,33.4,52,1
12-03-2023 01:15,524,30.6,24,1
12-03-2023 01:30,507,32.1,61,1
12-03-2023 01:45,508,25,37,1
12-03-2023 02:00,508,32.7,39,1
12-03-2023 02:15,525,32.7,55,1
12-03-2023 02:30,525,30.3,58,1
12-03-2023 02:45,508,30.4,45,1
12-03-2023 03:00,509,33.4,25,1
12-03-2023 03:15,509,30.6,60,1
12-03-2023 03:30,526,32.8,60,1
12-03-2023 03:45,526,26,55,1
12-03-2023 04:00,509,33.3,43,1
12-03-2023 04:15,509,33.4,34,1
12-03-2023 04:30,509,25,25,1
12-03-2023 04:45,526,32.7,53,1
12-03-2023 05:00,510,33.4,40,1
12-03-2023 05:15,528,32.7,21,1
12-03-2023 05:30,511,30.6,44,1
12-03-2023 05:45,528,32.7,68,1
12-03-2023 06:00,528,31.3,58,1
12-03-2023 06:15,512,32.7,21,1
12-03-2023 06:30,512,32.8,20,1
12-03-2023 06:45,529,32.7,50,1
12-03-2023 07:00,530,32.7,31,1
12-03-2023 07:15,513,32.7,41,1
12-03-2023 07:30,530,30.2,52,1
12-03-2023 07:45,513,32.7,66,1
12-03-2023 08:00,513,31.3,43,1
12-03-2023 08:15,513,32.4,23,1
12-03-2023 08:30,514,25,42,1
12-03-2023 08:45,514,30.6,28,1
12-03-2023 09:00,514,33.4,54,1
12-03-2023 09:15,514,30.1,52,1
12-03-2023 09:30,513,32.8,55,1
12-03-2023 09:45,514,30.5,49,1
12-03-2023 10:00,516,30.6,51,1
12-03-2023 10:15,516,25,66,1
12-03-2023 10:30,516,30.1,63,1
12-03-2023 10:45,533,32.8,65,1
12-03-2023 11:00,517,30.6,54,1
12-03-2023 11:15,517,30.5,61,1
12-03-2023 11:30,517,32.8,62,1
12-03-2023 11:45,517,32.8,46,1
12-03-2023 12:00,518,33.4,56,1
12-03-2023 12:15,518,33.4,65,1
12-03-2023 12:30,535,30.5,59,1
12-03-2023 12:45,519,33.4,20,1
12-03-2023 13:00,519,32.8,60,1
12-03-2023 13:15,519,30.5,64,1
12-03-2023 13:30,519,32,58,1
12-03-2023 13:45,520,32.1,66,1
12-03-2023 14:00,519,30.6,67,1
12-03-2023 14:15,536,32.8,23,1
12-03-2023 14:30,536,30.6,21,1
12-03-2023 14:45,520,30.6,34,1
12-03-2023 15:00,520,32.1,68,1
12-03-2023 15:15,520,32.4,38,1
12-03-2023 15:30,520,33.4,68,1
12-03-2023 15:45,521,30.6,51,1
12-03-2023 16:00,522,32.7,29,1
12-03-2023 16:15,522,30.7,63,1
12-03-2023 16:30,520,33.4,28,1
12-03-2023 16:45,521,31.7,61,1
12-03-2023 17:00,522,32.7,44,1
12-03-2023 17:15,522,32.9,67,1
12-03-2023 17:30,522,32.7,41,1
12-03-2023 17:45,522,30.6,21,1
12-03-2023 18:00,541,32.6,22,1
12-03-2023 18:15,541,30.6,39,1
12-03-2023 18:30,541,32.8,56,1
12-03-2023 18:45,523,30.5,45,1
12-03-2023 19:00,524,25,53,1
12-03-2023 19:15,523,32.8,57,1
12-03-2023 19:30,525,33.4,55,1
12-03-2023 19:45,542,25,35,1
12-03-2023 20:00,525,33.3,60,1
12-03-2023 20:15,543,31.3,34,1
12-03-2023 20:30,526,33.4,68,1
12-03-2023 20:45,526,31,21,1
12-03-2023 21:00,526,30.1,24,1
12-03-2023 21:15,528,32,70,1
12-03-2023 21:30,526,32.2,34,1
12-03-2023 21:45,528,30.6,34,1
12-03-2023 22:00,528,30.6,31,1
12-03-2023 22:15,528,25,45,1
12-03-2023 22:30,528,32.8,24,1
12-03-2023 22:45,528,33.4,60,1
12-03-2023 23:00,528,33.4,64,1
12-03-2023 23:15,545,33.4,54,1
12-03-2023 23:30,529,33.4,31,1
12-03-2023 23:45,545,30.1,64,1
13-03-2023 00:00,529,32.8,30,1
13-03-2023 00:15,546,32.7,32,1
13-03-2023 00:30,546,30.7,69,1
13-03-2023 00:45,545,32.7,42,1
13-03-2023 01:00,529,33.3,47,1
13-03-2023 01:15,546,32.6,55,1
13-03-2023 01:30,530,32.7,41,1
13-03-2023 01:45,531,30.1,46,1
13-03-2023 02:00,546,27,29,1
13-03-2023 02:15,531,25,50,1
13-03-2023 02:30,531,30.1,57,1
13-03-2023 02:45,531,32.5,60,1
13-03-2023 03:00,532,32.1,63,1
13-03-2023 03:15,532,31.3,70,1
13-03-2023 03:30,532,30.5,45,1
13-03-2023 03:45,532,32.1,41,1
13-03-2023 04:00,547,32.2,29,1
13-03-2023 04:15,532,30.3,50,1
13-03-2023 04:30,547,32.1,53,1
13-03-2023 04:45,532,32.4,66,1
13-03-2023 05:00,547,33.4,37,1
13-03-2023 05:15,547,30.1,25,1
13-03-2023 05:30,548,32.3,49,1
13-03-2023 05:45,533,32.8,51,1
13-03-2023 06:00,549,32.8,46,1
13-03-2023 06:15,534,31.5,40,1
13-03-2023 06:30,549,29,56,1
13-03-2023 06:45,549,32.8,68,1
13-03-2023 07:00,534,25,31,1
13-03-2023 07:15,550,33.4,31,1
13-03-2023 07:30,533,32.1,22,1
13-03-2023 07:45,534,32.1,55,1
13-03-2023 08:00,534,32.8,64,1
13-03-2023 08:15,535,33.4,63,1
13-03-2023 08:30,552,32.7,32,1
13-03-2023 08:45,534,33.4,53,1
13-03-2023 09:00,535,33.4,48,1
13-03-2023 09:15,535,26,49,1
13-03-2023 09:30,535,31.5,57,1
13-03-2023 09:45,535,31.2,70,1
13-03-2023 10:00,535,32.1,61,1
13-03-2023 10:15,535,32.8,29,1
13-03-2023 10:30,535,32.8,60,1
13-03-2023 10:45,536,30.3,42,1
13-03-2023 11:00,536,31,43,1
13-03-2023 11:15,536,30.6,67,1
13-03-2023 11:30,553,32.3,56,1
13-03-2023 11:45,536,32.1,34,1
13-03-2023 12:00,536,30.6,44,1
13-03-2023 12:15,536,32.7,46,1
13-03-2023 12:30,537,30.6,34,1
13-03-2023 12:45,537,30.6,64,1
13-03-2023 13:00,537,32.3,44,1
13-03-2023 13:15,537,32.1,35,1
13-03-2023 13:30,538,30.6,48,1
13-03-2023 13:45,555,26,65,1
13-03-2023 14:00,554,27,42,1
13-03-2023 14:15,537,26,61,1
13-03-2023 14:30,555,30.1,29,1
13-03-2023 14:45,555,30.6,50,1
13-03-2023 15:00,537,32.8,24,1
13-03-2023 15:15,537,32.9,31,1
13-03-2023 15:30,555,30.5,50,1
13-03-2023 15:45,537,30,31,1
13-03-2023 16:00,537,32.8,64,1
13-03-2023 16:15,537,32.4,67,1
13-03-2023 16:30,537,31.3,67,1
13-03-2023 16:45,554,31.9,29,1
13-03-2023 17:00,537,32.9,47,1
13-03-2023 17:15,537,30.6,43,1
13-03-2023 17:30,538,31.6,42,1
13-03-2023 17:45,538,30,41,1
13-03-2023 18:00,537,31.9,23,1
13-03-2023 18:15,540,32.7,50,1
13-03-2023 18:30,540,30.9,66,1
13-03-2023 18:45,538,32.2,47,1
13-03-2023 19:00,540,32.1,27,1
13-03-2023 19:15,540,26,32,1
13-03-2023 19:30,538,33.4,29,1
13-03-2023 19:45,540,30.6,51,1
13-03-2023 20:00,540,31.6,39,1
13-03-2023 20:15,540,31.3,25,1
13-03-2023 20:30,556,32.4,48,1
13-03-2023 20:45,541,31.7,36,1
13-03-2023 21:00,556,32.7,55,1
13-03-2023 21:15,556,31.5,23,1
13-03-2023 21:30,556,33.4,61,1
13-03-2023 21:45,541,26,24,1
13-03-2023 22:00,556,32.9,66,1
13-03-2023 22:15,540,32.8,35,1
13-03-2023 22:30,540,32.9,62,1
13-03-2023 22:45,541,31.3,64,1
13-03-2023 23:00,541,32.1,65,1
13-03-2023 23:15,542,31.3,52,1
13-03-2023 23:30,557,31.4,30,1
13-03-2023 23:45,542,30.1,32,1
14-03-2023 00:00,557,30.6,49,1
14-03-2023 00:15,542,25,68,1
14-03-2023 00:30,542,32.1,64,1
14-03-2023 00:45,541,32.8,20,1
14-03-2023 01:00,556,33.2,44,1
14-03-2023 01:15,541,30.1,38,1
14-03-2023 01:30,556,31.2,57,1
14-03-2023 01:45,556,30.6,23,1
14-03-2023 02:00,556,32.3,26,1
14-03-2023 02:15,556,30.5,31,1
14-03-2023 02:30,541,32.8,64,1
14-03-2023 02:45,540,31.5,37,1
14-03-2023 03:00,540,32.7,67,1
14-03-2023 03:15,540,32.5,68,1
14-03-2023 03:30,540,32.4,53,1
14-03-2023 03:45,555,33.4,64,1
14-03-2023 04:00,540,32.8,46,1
14-03-2023 04:15,540,32.2,20,1
14-03-2023 04:30,541,25,51,1
14-03-2023 04:45,540,31.2,28,1
14-03-2023 05:00,540,27,30,1
14-03-2023 05:15,540,30.6,46,1
14-03-2023 05:30,541,30.2,65,1
14-03-2023 05:45,556,32.2,35,1
14-03-2023 06:00,556,32.8,47,1
14-03-2023 06:15,556,30.3,22,1
14-03-2023 06:30,557,32.8,69,1
14-03-2023 06:45,541,32.8,47,1
14-03-2023 07:00,541,25,59,1
14-03-2023 07:15,541,32.1,45,1
14-03-2023 07:30,541,32.8,20,1
14-03-2023 07:45,541,32.1,32,1
14-03-2023 08:00,556,32.1,61,1
14-03-2023 08:15,542,30.6,59,1
14-03-2023 08:30,557,31.2,45,1
14-03-2023 08:45,557,30.5,23,1
14-03-2023 09:00,557,33.2,39,1
14-03-2023 09:15,558,32.1,31,1
14-03-2023 09:30,542,25,53,1
14-03-2023 09:45,557,30.1,33,1
14-03-2023 10:00,557,25,70,1
14-03-2023 10:15,558,32.7,22,1
14-03-2023 10:30,557,31.2,61,1
14-03-2023 10:45,556,32.9,31,1
14-03-2023 11:00,542,33.4,26,1
14-03-2023 11:15,558,33.4,31,1
14-03-2023 11:30,542,30.6,39,1
14-03-2023 11:45,558,30.3,32,1
14-03-2023 12:00,557,30.3,26,1
14-03-2023 12:15,542,32.7,67,1
14-03-2023 12:30,543,32.8,35,1
14-03-2023 12:45,558,30,57,1
14-03-2023 13:00,558,31.4,69,1
14-03-2023 13:15,558,30.6,45,1
14-03-2023 13:30,558,32.9,65,1
14-03-2023 13:45,542,33.4,52,1
14-03-2023 14:00,542,32.7,33,1
14-03-2023 14:15,542,26,66,1
14-03-2023 14:30,542,33.3,33,1
14-03-2023 14:45,542,31.4,67,1
14-03-2023 15:00,542,30.1,49,1
14-03-2023 15:15,542,30.2,60,1
14-03-2023 15:30,559,32.7,62,1
14-03-2023 15:45,559,30,41,1
14-03-2023 16:00,542,32.8,67,1
14-03-2023 16:15,542,32.8,23,1
14-03-2023 16:30,558,33.3,30,1
14-03-2023 16:45,558,30.5,59,1
14-03-2023 17:00,542,26,51,1
14-03-2023 17:15,541,30.6,42,1
14-03-2023 17:30,542,33.4,36,1
14-03-2023 17:45,542,31.4,45,1
14-03-2023 18:00,558,32.4,56,1
14-03-2023 18:15,558,30.6,66,1
14-03-2023 18:30,542,32.8,38,1
14-03-2023 18:45,542,30.1,45,1
14-03-2023 19:00,557,31.6,23,1
14-03-2023 19:15,542,32.6,54,1
14-03-2023 19:30,542,30.7,30,1
14-03-2023 19:45,558,30.1,44,1
14-03-2023 20:00,558,32.9,62,1
14-03-2023 20:15,543,33.4,26,1
14-03-2023 20:30,558,30.3,62,1
14-03-2023 20:45,558,32.8,68,1
14-03-2023 21:00,542,32.6,64,1
14-03-2023 21:15,542,33.3,32,1
14-03-2023 21:30,557,32.8,25,1
14-03-2023 21:45,542,31.9,63,1
14-03-2023 22:00,557,32.3,63,1
14-03-2023 22:15,542,33.4,70,1
14-03-2023 22:30,542,33.4,29,1
14-03-2023 22:45,542,26,51,1
14-03-2023 23:00,557,32.8,51,1
